X,playername,timestamp,accel_load_accum,distance_total,leftMaxForce,leftTorque,rightMaxForce,rightTorque,torque_difference,max_force_difference
237,PLAYER_1128,11/14/2023,481.540118,3342.231729,NA,NA,NA,NA,NA,NA
238,PLAYER_1128,11/15/2023,907.225291,6565.924859,NA,NA,NA,NA,NA,NA
239,PLAYER_1128,11/17/2023,711.046661,5000.320875,NA,NA,NA,NA,NA,NA
240,PLAYER_1128,11/18/2023,402.832949,2693.967297,NA,NA,NA,NA,NA,NA
241,PLAYER_1128,11/19/2023,930.68108,6563.503932,NA,NA,NA,NA,NA,NA
242,PLAYER_1128,11/20/2023,434.575882,2745.406388,NA,NA,NA,NA,NA,NA
243,PLAYER_1128,11/21/2023,392.614596,2625.851504,NA,NA,NA,NA,NA,NA
244,PLAYER_1128,11/22/2023,845.76831,6436.921994,NA,NA,NA,NA,NA,NA
245,PLAYER_1128,11/24/2023,661.641873,4812.890334,NA,NA,NA,NA,NA,NA
246,PLAYER_1128,11/25/2023,419.878879,3010.969302,NA,NA,NA,NA,NA,NA
247,PLAYER_1128,11/26/2023,933.689688,6578.416702,NA,NA,NA,NA,NA,NA
248,PLAYER_1128,11/28/2023,871.511436,6122.649692,NA,NA,NA,NA,NA,NA
249,PLAYER_1128,11/29/2023,452.719983,2350.879615,NA,NA,NA,NA,NA,NA
250,PLAYER_1128,11/30/2023,583.403471,3847.672948,NA,NA,NA,NA,NA,NA
251,PLAYER_1128,12/1/2023,484.974273,3159.732088,NA,NA,NA,NA,NA,NA
252,PLAYER_1128,12/2/2023,694.917676,4800.273737,NA,NA,NA,NA,NA,NA
253,PLAYER_1128,12/4/2023,470.05661,3171.680905,NA,NA,NA,NA,NA,NA
254,PLAYER_1128,12/5/2023,426.500021,2726.020421,NA,NA,NA,NA,NA,NA
255,PLAYER_1128,12/6/2023,876.649972,6020.483721,NA,NA,NA,NA,NA,NA
256,PLAYER_1128,12/8/2023,624.970706,4574.059147,NA,NA,NA,NA,NA,NA
257,PLAYER_1128,12/9/2023,676.420948,4556.273795,NA,NA,NA,NA,NA,NA
258,PLAYER_1128,12/10/2023,5.279209,10.309663,NA,NA,NA,NA,NA,NA
259,PLAYER_1128,12/10/2023,482.259617,3220.056797,NA,NA,NA,NA,NA,NA
260,PLAYER_1128,12/11/2023,812.559036,5691.17817,NA,NA,NA,NA,NA,NA
261,PLAYER_1128,12/14/2023,777.313314,5412.182708,NA,NA,NA,NA,NA,NA
262,PLAYER_1128,12/15/2023,750.895594,5324.232009,NA,NA,NA,NA,NA,NA
263,PLAYER_1128,12/16/2023,408.535203,2100.254096,NA,NA,NA,NA,NA,NA
264,PLAYER_1128,12/18/2023,767.021383,4946.807549,NA,NA,NA,NA,NA,NA
265,PLAYER_1128,12/19/2023,720.890555,5054.563938,NA,NA,NA,NA,NA,NA
266,PLAYER_1128,12/20/2023,458.111672,3177.482107,NA,NA,NA,NA,NA,NA
267,PLAYER_1128,12/20/2023,32.62474,212.374777,NA,NA,NA,NA,NA,NA
268,PLAYER_1128,12/21/2023,733.421783,5045.431412,NA,NA,NA,NA,NA,NA
269,PLAYER_1128,12/26/2023,524.551677,4253.582497,NA,NA,NA,NA,NA,NA
270,PLAYER_1128,12/27/2023,796.039037,5578.883501,NA,NA,NA,NA,NA,NA
271,PLAYER_1128,12/28/2023,764.139271,5543.48362,NA,NA,NA,NA,NA,NA
272,PLAYER_1128,12/29/2023,519.778494,3599.884049,NA,NA,NA,NA,NA,NA
273,PLAYER_1128,12/29/2023,516.656333,3577.57266,NA,NA,NA,NA,NA,NA
274,PLAYER_1128,12/30/2023,898.81617,6354.234522,NA,NA,NA,NA,NA,NA
275,PLAYER_1128,1/1/2024,412.321497,2439.543118,NA,NA,NA,NA,NA,NA
276,PLAYER_1128,1/2/2024,773.110475,5223.642732,NA,NA,NA,NA,NA,NA
277,PLAYER_1128,1/3/2024,677.049172,4730.973613,NA,NA,NA,NA,NA,NA
278,PLAYER_1128,1/4/2024,1.604752,6.203306,NA,NA,NA,NA,NA,NA
279,PLAYER_1128,1/4/2024,444.324402,3139.701188,NA,NA,NA,NA,NA,NA
280,PLAYER_1128,1/5/2024,790.314734,5376.311284,NA,NA,NA,NA,NA,NA
281,PLAYER_1128,1/6/2024,339.163752,2237.364563,NA,NA,NA,NA,NA,NA
282,PLAYER_1128,1/7/2024,915.057004,6673.357143,NA,NA,NA,NA,NA,NA
283,PLAYER_1128,1/9/2024,737.980103,5161.916748,NA,NA,NA,NA,NA,NA
284,PLAYER_1128,1/10/2024,686.248299,4739.259489,NA,NA,NA,NA,NA,NA
285,PLAYER_1128,1/11/2024,335.633884,2095.519564,NA,NA,NA,NA,NA,NA
286,PLAYER_1128,1/12/2024,884.910887,6597.109732,NA,NA,NA,NA,NA,NA
287,PLAYER_1128,1/13/2024,371.710377,2434.38245,NA,NA,NA,NA,NA,NA
288,PLAYER_1128,1/14/2024,926.50533,6861.573442,NA,NA,NA,NA,NA,NA
289,PLAYER_1128,1/16/2024,538.422141,4356.414388,NA,NA,NA,NA,NA,NA
290,PLAYER_1128,1/17/2024,705.507116,4928.402303,NA,NA,NA,NA,NA,NA
291,PLAYER_1128,1/18/2024,385.161329,2676.688336,NA,NA,NA,NA,NA,NA
292,PLAYER_1128,1/19/2024,768.950423,5451.785488,NA,NA,NA,NA,NA,NA
293,PLAYER_1128,1/20/2024,204.194425,1348.245493,NA,NA,NA,NA,NA,NA
294,PLAYER_1128,1/21/2024,1063.984573,7762.380501,NA,NA,NA,NA,NA,NA
295,PLAYER_1128,1/23/2024,449.542914,2594.205334,NA,NA,NA,NA,NA,NA
296,PLAYER_1128,1/24/2024,583.810801,3769.822369,NA,NA,NA,NA,NA,NA
297,PLAYER_1128,1/25/2024,475.125366,NA,NA,NA,NA,NA,NA,NA
298,PLAYER_1128,1/27/2024,404.497657,2572.63791,NA,NA,NA,NA,NA,NA
299,PLAYER_1128,1/28/2024,691.575652,5016.076393,NA,NA,NA,NA,NA,NA
300,PLAYER_1128,1/30/2024,507.199822,2905.767811,NA,NA,NA,NA,NA,NA
301,PLAYER_1128,1/31/2024,595.820759,3509.679529,NA,NA,NA,NA,NA,NA
302,PLAYER_1128,2/1/2024,272.654062,1284.633654,NA,NA,NA,NA,NA,NA
303,PLAYER_1128,2/3/2024,301.206966,1768.411234,NA,NA,NA,NA,NA,NA
304,PLAYER_1128,2/4/2024,818.366945,5332.450693,NA,NA,NA,NA,NA,NA
305,PLAYER_1128,2/8/2024,428.824506,2908.63676,NA,NA,NA,NA,NA,NA
306,PLAYER_1128,2/9/2024,869.68378,6021.162719,NA,NA,NA,NA,NA,NA
307,PLAYER_1128,2/10/2024,371.00395,2398.873549,NA,NA,NA,NA,NA,NA
308,PLAYER_1128,2/11/2024,772.816132,5024.742386,NA,NA,NA,NA,NA,NA
309,PLAYER_1128,2/12/2024,238.403671,1696.235761,NA,NA,NA,NA,NA,NA
310,PLAYER_1128,2/14/2024,677.611754,4895.40923,NA,NA,NA,NA,NA,NA
311,PLAYER_1128,2/14/2024,NA,NA,396.25,172.963125,313.5,136.84275,36.120375,82.75
312,PLAYER_1128,2/15/2024,436.321355,2988.659581,NA,NA,NA,NA,NA,NA
313,PLAYER_1128,2/16/2024,774.381055,5349.003067,NA,NA,NA,NA,NA,NA
314,PLAYER_1128,2/17/2024,371.418199,2381.474275,NA,NA,NA,NA,NA,NA
315,PLAYER_1128,2/18/2024,816.280152,5577.204918,NA,NA,NA,NA,NA,NA
316,PLAYER_1128,2/21/2024,618.622255,4190.569079,NA,NA,NA,NA,NA,NA
317,PLAYER_1128,2/22/2024,598.742646,4140.466499,NA,NA,NA,NA,NA,NA
318,PLAYER_1128,2/23/2024,106.206665,608.915316,NA,NA,NA,NA,NA,NA
319,PLAYER_1128,2/24/2024,547.507113,3675.134754,NA,NA,NA,NA,NA,NA
320,PLAYER_1128,2/25/2024,669.118526,4783.131926,NA,NA,NA,NA,NA,NA
321,PLAYER_1128,2/26/2024,480.416506,3300.641706,NA,NA,NA,NA,NA,NA
322,PLAYER_1128,2/28/2024,667.370609,4987.775036,NA,NA,NA,NA,NA,NA
323,PLAYER_1128,2/29/2024,452.885157,3279.697164,NA,NA,NA,NA,NA,NA
324,PLAYER_1128,3/1/2024,1071.087238,7566.011552,NA,NA,NA,NA,NA,NA
325,PLAYER_1128,3/2/2024,325.9941,2130.706242,NA,NA,NA,NA,NA,NA
326,PLAYER_1128,3/5/2024,643.09254,4622.862976,NA,NA,NA,NA,NA,NA
327,PLAYER_1128,3/6/2024,456.577591,3212.392779,NA,NA,NA,NA,NA,NA
328,PLAYER_1128,3/7/2024,853.042342,6153.671128,NA,NA,NA,NA,NA,NA
329,PLAYER_1128,3/8/2024,335.899678,2355.291748,NA,NA,NA,NA,NA,NA
330,PLAYER_1128,3/9/2024,1013.313174,7516.463597,NA,NA,NA,NA,NA,NA
331,PLAYER_1128,3/12/2024,529.493246,3320.098038,NA,NA,NA,NA,NA,NA
332,PLAYER_1128,3/13/2024,560.004799,3900.671649,NA,NA,NA,NA,NA,NA
333,PLAYER_1128,3/14/2024,412.108301,2974.544028,NA,NA,NA,NA,NA,NA
334,PLAYER_1128,3/15/2024,973.691201,6794.028655,NA,NA,NA,NA,NA,NA
335,PLAYER_1128,3/16/2024,842.438395,5795.22416,NA,NA,NA,NA,NA,NA
336,PLAYER_1128,3/17/2024,1016.190664,7141.117637,NA,NA,NA,NA,NA,NA
337,PLAYER_1128,3/19/2024,292.671979,2273.363372,NA,NA,NA,NA,NA,NA
338,PLAYER_1128,3/21/2024,902.377177,6344.71085,NA,NA,NA,NA,NA,NA
339,PLAYER_1128,3/22/2024,286.557005,2051.296224,NA,NA,NA,NA,NA,NA
340,PLAYER_1128,3/24/2024,902.660955,6515.733764,NA,NA,NA,NA,NA,NA
341,PLAYER_1128,3/24/2024,391.998042,2903.370106,NA,NA,NA,NA,NA,NA
342,PLAYER_1128,6/17/2024,NA,NA,421.5,183.98475,343,149.7195,34.26525,78.5
343,PLAYER_1128,7/1/2024,402.632413,2871.774609,NA,NA,NA,NA,NA,NA
344,PLAYER_1128,7/2/2024,372.223573,2607.453204,NA,NA,NA,NA,NA,NA
345,PLAYER_1128,7/8/2024,260.858249,1724.486002,NA,NA,NA,NA,NA,NA
346,PLAYER_1128,7/9/2024,274.958761,1764.979385,NA,NA,NA,NA,NA,NA
347,PLAYER_1128,7/30/2024,0.010401,NA,NA,NA,NA,NA,NA,NA
348,PLAYER_1128,9/3/2024,NA,NA,417,174.5145,354.75,148.462875,26.051625,62.25
349,PLAYER_1128,9/4/2024,240.512399,1285.982941,NA,NA,NA,NA,NA,NA
350,PLAYER_1128,9/5/2024,363.497318,3488.95115,NA,NA,NA,NA,NA,NA
351,PLAYER_1128,9/9/2024,NA,NA,427.75,182.863125,313.25,133.914375,48.94875,114.5
352,PLAYER_1128,9/10/2024,493.360535,3384.082993,NA,NA,NA,NA,NA,NA
353,PLAYER_1128,9/11/2024,142.575151,1067.650928,NA,NA,NA,NA,NA,NA
354,PLAYER_1128,9/25/2024,523.014978,3677.215945,NA,NA,NA,NA,NA,NA
355,PLAYER_1128,9/25/2024,NA,NA,303.75,129.853125,249,106.4475,23.405625,54.75
356,PLAYER_1128,9/27/2024,622.048189,4080.073105,NA,NA,NA,NA,NA,NA
357,PLAYER_1128,9/28/2024,486.168979,3482.384063,NA,NA,NA,NA,NA,NA
358,PLAYER_1128,9/30/2024,750.0353,5175.765746,NA,NA,NA,NA,NA,NA
359,PLAYER_1128,10/2/2024,553.976659,3649.22843,NA,NA,NA,NA,NA,NA
360,PLAYER_1128,10/4/2024,799.57967,5869.099272,NA,NA,NA,NA,NA,NA
361,PLAYER_1128,10/5/2024,644.264496,4385.412729,NA,NA,NA,NA,NA,NA
362,PLAYER_1128,10/7/2024,730.516577,4700.621254,NA,NA,NA,NA,NA,NA
363,PLAYER_1128,10/8/2024,295.036078,1306.964471,NA,NA,NA,NA,NA,NA
364,PLAYER_1128,10/8/2024,600.000079,3908.096676,NA,NA,NA,NA,NA,NA
365,PLAYER_1128,10/9/2024,425.158163,2564.548325,NA,NA,NA,NA,NA,NA
366,PLAYER_1128,10/10/2024,940.341957,6968.297115,NA,NA,NA,NA,NA,NA
367,PLAYER_1128,10/11/2024,426.325383,2760.153209,NA,NA,NA,NA,NA,NA
368,PLAYER_1128,10/16/2024,426.351999,3159.112287,NA,NA,NA,NA,NA,NA
369,PLAYER_1128,10/17/2024,159.275201,775.830241,NA,NA,NA,NA,NA,NA
370,PLAYER_1128,10/17/2024,658.169088,4111.006087,NA,NA,NA,NA,NA,NA
371,PLAYER_1128,10/19/2024,900.484743,6484.888985,NA,NA,NA,NA,NA,NA
372,PLAYER_1128,10/21/2024,233.562901,1466.494018,NA,NA,NA,NA,NA,NA
373,PLAYER_1128,10/21/2024,670.601981,4418.277717,NA,NA,NA,NA,NA,NA
374,PLAYER_1128,10/21/2024,NA,NA,401,175.0365,333.5,145.57275,29.46375,67.5
375,PLAYER_1128,10/22/2024,5.861866,18.347951,NA,NA,NA,NA,NA,NA
376,PLAYER_1128,10/22/2024,808.248036,5929.904774,NA,NA,NA,NA,NA,NA
377,PLAYER_1128,10/23/2024,569.172498,3603.939046,NA,NA,NA,NA,NA,NA
378,PLAYER_1128,10/25/2024,209.114896,1280.297913,NA,NA,NA,NA,NA,NA
379,PLAYER_1128,10/25/2024,312.355513,2244.317072,NA,NA,NA,NA,NA,NA
380,PLAYER_1128,10/26/2024,735.540404,4885.379117,NA,NA,NA,NA,NA,NA
381,PLAYER_1128,10/28/2024,60.794489,326.649393,NA,NA,NA,NA,NA,NA
382,PLAYER_1128,10/28/2024,724.395012,4858.680905,NA,NA,NA,NA,NA,NA
383,PLAYER_1128,10/29/2024,481.135125,2792.618706,NA,NA,NA,NA,NA,NA
384,PLAYER_1128,10/30/2024,336.31511,2099.894692,NA,NA,NA,NA,NA,NA
385,PLAYER_1128,10/30/2024,8.199158,35.430611,NA,NA,NA,NA,NA,NA
386,PLAYER_1128,10/30/2024,691.987126,5325.506733,NA,NA,NA,NA,NA,NA
387,PLAYER_1128,10/31/2024,302.464544,1661.961034,NA,NA,NA,NA,NA,NA
388,PLAYER_1128,11/2/2024,609.25813,4100.463991,NA,NA,NA,NA,NA,NA
389,PLAYER_1128,11/3/2024,571.036991,3562.70258,NA,NA,NA,NA,NA,NA
390,PLAYER_1128,11/4/2024,971.226877,7070.896109,NA,NA,NA,NA,NA,NA
391,PLAYER_1128,11/6/2024,547.604908,3627.317439,NA,NA,NA,NA,NA,NA
392,PLAYER_1128,11/7/2024,977.144442,7041.617405,NA,NA,NA,NA,NA,NA
393,PLAYER_1128,11/13/2024,569.85338,3835.199919,NA,NA,NA,NA,NA,NA
394,PLAYER_1128,11/14/2024,806.089491,4970.005867,NA,NA,NA,NA,NA,NA
395,PLAYER_1128,11/15/2024,1047.846677,7413.765151,NA,NA,NA,NA,NA,NA
396,PLAYER_1128,11/17/2024,139.020655,825.267682,NA,NA,NA,NA,NA,NA
397,PLAYER_1128,11/17/2024,397.480253,2696.244531,NA,NA,NA,NA,NA,NA
398,PLAYER_1128,11/18/2024,844.442495,6318.730029,NA,NA,NA,NA,NA,NA
399,PLAYER_1128,11/21/2024,3.38361,6.333444,NA,NA,NA,NA,NA,NA
400,PLAYER_1128,11/21/2024,664.967042,3930.320886,NA,NA,NA,NA,NA,NA
401,PLAYER_1128,11/22/2024,666.309174,4362.141986,NA,NA,NA,NA,NA,NA
402,PLAYER_1128,11/23/2024,429.619406,2667.843371,NA,NA,NA,NA,NA,NA
403,PLAYER_1128,11/24/2024,852.240036,5964.588107,NA,NA,NA,NA,NA,NA
404,PLAYER_1128,11/25/2024,81.701129,499.885125,NA,NA,NA,NA,NA,NA
405,PLAYER_1128,11/26/2024,489.451737,3039.157569,NA,NA,NA,NA,NA,NA
406,PLAYER_1128,11/27/2024,1011.629284,7237.122349,NA,NA,NA,NA,NA,NA
407,PLAYER_1128,12/6/2024,782.83714,5207.050222,NA,NA,NA,NA,NA,NA
408,PLAYER_1128,12/7/2024,554.911966,3600.114136,NA,NA,NA,NA,NA,NA
409,PLAYER_1128,12/8/2024,1031.614946,7411.907531,NA,NA,NA,NA,NA,NA
410,PLAYER_1128,12/10/2024,642.506865,4132.715203,NA,NA,NA,NA,NA,NA
411,PLAYER_1128,12/12/2024,630.972041,4301.317829,NA,NA,NA,NA,NA,NA
412,PLAYER_1128,12/13/2024,675.583458,4491.631452,NA,NA,NA,NA,NA,NA
413,PLAYER_1128,12/14/2024,1107.809756,8418.734152,NA,NA,NA,NA,NA,NA
414,PLAYER_1128,12/16/2024,694.908629,4825.038257,NA,NA,NA,NA,NA,NA
415,PLAYER_1128,12/17/2024,649.596952,4366.64573,NA,NA,NA,NA,NA,NA
416,PLAYER_1128,12/18/2024,890.210234,6190.711832,NA,NA,NA,NA,NA,NA
417,PLAYER_1128,12/20/2024,808.680531,5437.317418,NA,NA,NA,NA,NA,NA
418,PLAYER_1128,12/21/2024,567.304102,3568.71613,NA,NA,NA,NA,NA,NA
419,PLAYER_1128,12/22/2024,1021.625615,7356.900868,NA,NA,NA,NA,NA,NA
420,PLAYER_1128,12/27/2024,610.47087,3942.206976,NA,NA,NA,NA,NA,NA
421,PLAYER_1128,12/28/2024,28.092595,133.311758,NA,NA,NA,NA,NA,NA
422,PLAYER_1128,12/28/2024,884.216794,6009.527456,NA,NA,NA,NA,NA,NA
423,PLAYER_1128,12/29/2024,608.93135,4311.385556,NA,NA,NA,NA,NA,NA
424,PLAYER_1128,12/29/2024,736.454312,5205.621068,NA,NA,NA,NA,NA,NA
425,PLAYER_1128,12/31/2024,586.509459,3530.601004,NA,NA,NA,NA,NA,NA
426,PLAYER_1128,1/1/2025,610.82187,3954.203273,NA,NA,NA,NA,NA,NA
427,PLAYER_1128,1/1/2025,5.773968,23.34393,NA,NA,NA,NA,NA,NA
428,PLAYER_1128,1/2/2025,477.830579,2982.295925,NA,NA,NA,NA,NA,NA
429,PLAYER_1128,1/3/2025,871.258101,6175.352249,NA,NA,NA,NA,NA,NA
430,PLAYER_1128,1/4/2025,330.568775,1849.533231,NA,NA,NA,NA,NA,NA
431,PLAYER_1128,1/5/2025,616.803739,4617.145988,NA,NA,NA,NA,NA,NA
432,PLAYER_1128,1/8/2025,307.778977,1548.114573,NA,NA,NA,NA,NA,NA
433,PLAYER_1128,1/9/2025,371.136302,2681.586603,NA,NA,NA,NA,NA,NA
434,PLAYER_1128,1/11/2025,266.702532,1732.837939,NA,NA,NA,NA,NA,NA
435,PLAYER_1128,1/12/2025,1143.989013,8078.205084,NA,NA,NA,NA,NA,NA
436,PLAYER_1128,1/15/2025,532.377513,3414.429785,NA,NA,NA,NA,NA,NA
437,PLAYER_1128,1/16/2025,387.998756,2437.88782,NA,NA,NA,NA,NA,NA
438,PLAYER_1128,1/17/2025,945.739048,6749.389474,NA,NA,NA,NA,NA,NA
439,PLAYER_1128,1/21/2025,312.883119,1497.070054,NA,NA,NA,NA,NA,NA
440,PLAYER_1128,1/22/2025,568.357621,3832.855903,NA,NA,NA,NA,NA,NA
441,PLAYER_1128,1/23/2025,607.737104,4032.601294,NA,NA,NA,NA,NA,NA
442,PLAYER_1128,1/24/2025,770.174743,5260.587425,NA,NA,NA,NA,NA,NA
443,PLAYER_1128,1/25/2025,433.858457,2519.990044,NA,NA,NA,NA,NA,NA
444,PLAYER_1128,1/26/2025,1074.727697,7672.450545,NA,NA,NA,NA,NA,NA
445,PLAYER_1128,1/28/2025,453.570797,2830.933536,NA,NA,NA,NA,NA,NA
446,PLAYER_1128,1/29/2025,497.298949,3200.647414,NA,NA,NA,NA,NA,NA
447,PLAYER_1128,1/30/2025,513.596886,3378.762041,NA,NA,NA,NA,NA,NA
448,PLAYER_1128,1/31/2025,883.244077,6611.146616,NA,NA,NA,NA,NA,NA
449,PLAYER_1128,2/1/2025,289.887653,1804.766201,NA,NA,NA,NA,NA,NA
450,PLAYER_1128,2/2/2025,841.385917,5922.168003,NA,NA,NA,NA,NA,NA
451,PLAYER_1128,2/3/2025,356.630124,1949.941479,NA,NA,NA,NA,NA,NA
452,PLAYER_1128,2/5/2025,572.642299,3815.060724,NA,NA,NA,NA,NA,NA
453,PLAYER_1128,2/6/2025,571.790693,3476.550938,NA,NA,NA,NA,NA,NA
454,PLAYER_1128,2/7/2025,1023.819974,7256.350443,NA,NA,NA,NA,NA,NA
455,PLAYER_1128,2/12/2025,550.980938,3616.323043,NA,NA,NA,NA,NA,NA
456,PLAYER_1128,2/13/2025,488.892143,3484.428272,NA,NA,NA,NA,NA,NA
457,PLAYER_1128,2/14/2025,1060.519484,7546.893039,NA,NA,NA,NA,NA,NA
458,PLAYER_1128,2/15/2025,524.120715,3555.022381,NA,NA,NA,NA,NA,NA
459,PLAYER_1128,2/18/2025,0.562485,0.935333,NA,NA,NA,NA,NA,NA
460,PLAYER_1128,2/20/2025,730.660208,5239.304292,NA,NA,NA,NA,NA,NA
461,PLAYER_1128,2/21/2025,287.196161,1972.582174,NA,NA,NA,NA,NA,NA
462,PLAYER_1128,2/22/2025,508.321334,3230.347572,NA,NA,NA,NA,NA,NA
463,PLAYER_1128,2/23/2025,704.19227,5127.953931,NA,NA,NA,NA,NA,NA
464,PLAYER_1128,2/24/2025,488.580974,3422.598682,NA,NA,NA,NA,NA,NA
465,PLAYER_1128,2/26/2025,516.577153,3717.571306,NA,NA,NA,NA,NA,NA
466,PLAYER_1128,2/27/2025,606.713236,3868.312191,NA,NA,NA,NA,NA,NA
467,PLAYER_1128,2/28/2025,975.755287,7120.603131,NA,NA,NA,NA,NA,NA
468,PLAYER_1128,3/1/2025,319.739778,2094.462193,NA,NA,NA,NA,NA,NA
469,PLAYER_1128,3/2/2025,925.603446,6805.957873,NA,NA,NA,NA,NA,NA
470,PLAYER_1128,3/5/2025,528.900621,3274.381138,NA,NA,NA,NA,NA,NA
471,PLAYER_1128,3/6/2025,1091.091943,8094.848916,NA,NA,NA,NA,NA,NA
472,PLAYER_1128,3/7/2025,327.12982,1900.382044,NA,NA,NA,NA,NA,NA
473,PLAYER_1128,3/8/2025,1064.086101,7747.752569,NA,NA,NA,NA,NA,NA
474,PLAYER_1128,3/10/2025,486.267654,3414.855932,NA,NA,NA,NA,NA,NA
475,PLAYER_1128,3/11/2025,436.49985,2937.511473,NA,NA,NA,NA,NA,NA
476,PLAYER_1128,3/12/2025,861.58782,6454.832766,NA,NA,NA,NA,NA,NA
